Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 25   A I-branch,SBUS B 25   B I-branch,SBUS C 25   C I-branch,TACS   PV001A I-branch,TACS   PV001X I-branch,TACS   PV001I I-branch,TACS   PV002A I-branch,TACS   PV002X I-branch,TACS   PV002I I-branch,TACS   PV003A I-branch,TACS   PV003X I-branch,TACS   PV003I I-branch,TACS   PV004A I-branch,TACS   PV004X I-branch,TACS   PV004I I-branch,TACS   PV005A I-branch,TACS   PV005X I-branch,TACS   PV005I I-branch,TACS   PV006A I-branch,TACS   PV006X I-branch,TACS   PV006I I-branch,TACS   PV007A I-branch,TACS   PV007X I-branch,TACS   PV007I I-branch,TACS   PV008A I-branch,TACS   PV008X I-branch,TACS   PV008I I-branch,TACS   PV009A I-branch,TACS   PV009X I-branch,TACS   PV009I I-branch,TACS   PV010A I-branch,TACS   PV010X I-branch,TACS   PV010I I-branch,TACS   PV011A I-branch,TACS   PV011X I-branch,TACS   PV011I I-branch,TACS   PV012A I-branch,TACS   PV012X I-branch,TACS   PV012I I-branch,TACS   PV013A I-branch,TACS   PV013X I-branch,TACS   PV013I I-branch,TACS   PV014A I-branch,TACS   PV014X I-branch,TACS   PV014I I-branch,TACS   PV001V I-branch,TACS   PV001W I-branch,TACS   PV009V I-branch,TACS   PV009W I-branch,TACS   PV013V I-branch,TACS   PV013W I-branch
1100,94600,-15165,-81237,-2438,32140,-40138,-82925,-40890,-16847,96853,40395,-16840,-27211,-40668,-16847,-28375,-40649,-16847,44788,40403,-16840,46696,40411,-16836,46702,40415,-16830,96104,40390,-16846,-81997,-41407,-16841,-43388,-40750,-16847,-40060,-40742,-16847,-40417,-40752,-16847,-82533,-41646,-16840,46222,40412,-16821,-82015,93574,-81713,93317,-81677,93349
1150,93987,-13416,-82403,-5648,34543,-38034,-84211,-42255,-13962,96413,41743,-13955,-25668,-41956,-13962,-26792,-41936,-13962,44619,41752,-13955,46636,41762,-13951,46635,41766,-13944,95602,41737,-13961,-83470,-42780,-13956,-42689,-42063,-13962,-39204,-42051,-13962,-39614,-42061,-13962,-83992,-43021,-13955,46147,41764,-13935,-81002,93327,-80644,93064,-80614,93096
1200,93362,-11677,-83518,-8970,37000,-35832,-85366,-43578,-11148,96048,43046,-11141,-24041,-43190,-11148,-25190,-43170,-11148,44445,43056,-11141,46540,43068,-11136,46594,43073,-11130,95112,43039,-11147,-84686,-44111,-11142,-41852,-43328,-11148,-38259,-43310,-11148,-38691,-43321,-11148,-85135,-44354,-11141,46090,43070,-11121,-79982,93080,-79565,92811,-79542,92845
1250,92644,-9894,-84608,-12391,39503,-33548,-86554,-44860,-8404,95468,44304,-8396,-22446,-44368,-8404,-23546,-44348,-8404,44189,44316,-8396,46362,44330,-8392,46416,44335,-8385,94487,44296,-8402,-86020,-45402,-8397,-41006,-44544,-8404,-37354,-44520,-8404,-37852,-44532,-8404,-86444,-45646,-8396,45896,44333,-8375,-78954,92834,-78477,92560,-78461,92595
1300,91912,-8119,-85652,-15895,42045,-31190,-87622,-46102,-5727,94997,45519,-5720,-20746,-45492,-5727,-21877,-45472,-5727,43922,45531,-5720,46143,45548,-5715,46236,45554,-5708,93873,45510,-5726,-87152,-46652,-5720,-40039,-45710,-5727,-36328,-45680,-5727,-36838,-45694,-5727,-87521,-46898,-5720,45725,45552,-5698,-77921,92589,-77381,92309,-77373,92346
1350,91066,-6284,-86662,-19459,44612,-28775,-88706,-47304,-3117,94238,46689,-3109,-19070,-46558,-3117,-20146,-46537,-3117,43551,46704,-3109,45816,46724,-3104,45897,46730,-3097,93091,46679,-3115,-88354,-47862,-3110,-39027,-46827,-3117,-35261,-46790,-3117,-35825,-46806,-3117,-88681,-48109,-3109,45364,46728,-3087,-76883,92345,-76279,92060,-76278,92098
1400,90198,-4451,-87637,-23056,47190,-26309,-89702,-48467,-571,93592,47817,-563,-17261,-47565,-570,-18372,-47545,-571,43143,47833,-563,45402,47856,-557,45510,47864,-550,92300,47805,-569,-89429,-49034,-563,-37916,-47894,-570,-34049,-47848,-571,-34592,-47867,-570,-89718,-49282,-563,45009,47861,-540,-75841,92101,-75170,91812,-75178,91851
1450,89211,-2556,-88571,-26658,49764,-23806,-90695,-49591,1913,92626,48902,1921,-15483,-48511,1913,-16534,-48491,1913,42636,48920,1921,44896,48946,1926,44977,48954,1934,91338,48889,1914,-90523,-50167,1920,-36732,-48909,1913,-32742,-48855,1913,-33307,-48876,1913,-90759,-50416,1921,44448,48952,1944,-74794,91859,-74057,91565,-74073,91605
1500,88190,-649,-89479,-30233,52316,-21268,-91619,-50678,4334,91765,49944,4343,-13540,-49393,4335,-14632,-49373,4335,42070,49964,4343,44270,49994,4348,44360,50003,4356,90346,49930,4336,-91545,-51263,4342,-35464,-49872,4335,-31283,-49808,4335,-31790,-49832,4335,-91754,-51513,4343,43875,50000,4367,-73745,91617,-72939,91319,-72964,91360
1550,87064,1301,-90341,-33753,54831,-18704,-92537,-51729,6697,90594,50945,6705,-11651,-50209,6697,-12677,-50189,6697,41421,50966,6705,43572,50999,6711,43629,51009,6719,89201,50928,6698,-92560,-52322,6704,-34111,-50782,6697,-29724,-50705,6697,-30217,-50733,6697,-92709,-52573,6705,43115,51007,6730,-72693,91377,-71817,91074,-71852,91116
1600,85895,3282,-91181,-37185,57288,-16119,-93385,-52742,9000,89512,51903,9009,-9575,-50954,9000,-10645,-50934,9000,40712,51926,9009,42767,51963,9015,42806,51974,9023,88017,51885,9002,-93511,-53345,9008,-32674,-51635,9001,-28028,-51544,9000,-28444,-51576,9000,-93642,-53596,9009,42336,51971,9034,-71640,91137,-70691,90831,-70737,90874
1650,84646,5276,-91975,-40509,59676,-13515,-94235,-53721,11247,88172,52820,11256,-7572,-51623,11247,-8571,-51603,11247,39939,52845,11256,41895,52885,11262,41910,52896,11270,86713,52800,11249,-94455,-54332,11255,-31158,-52431,11247,-26270,-52323,11247,-26652,-52358,11247,-94529,-54584,11256,41413,52894,11282,-70585,90899,-69563,90588,-69620,90632
1700,83350,7317,-92744,-43699,61977,-10900,-94999,-54664,13439,86897,53695,13448,-5382,-52211,13439,-6429,-52191,13439,39121,53721,13448,40969,53764,13454,40935,53777,13462,85370,53673,13441,-95309,-55284,13447,-29550,-53165,13439,-24411,-53038,13439,-24721,-53077,13439,-95370,-55536,13448,40471,53775,13474,-69530,90661,-68433,90347,-68500,90392
1750,82004,9340,-93469,-46741,64184,-8276,-95771,-55572,15576,85443,54529,15585,-3265,-52711,15576,-4238,-52691,15576,38263,54556,15585,39976,54602,15591,39933,54616,15600,83951,54505,15578,-96164,-56202,15584,-27872,-53836,15576,-22542,-53685,15576,-22823,-53729,15576,-96176,-56454,15585,39445,54614,15612,-68474,90424,-67302,90106,-67380,90153
1800,80608,11416,-94163,-49621,66285,-5651,-96442,-56447,17660,84023,55322,17670,-983,-53114,17661,-2003,-53094,17661,37371,55349,17670,38975,55398,17676,38864,55412,17685,82489,55296,17663,-96894,-57086,17669,-26099,-54438,17661,-20616,-54260,17661,-20853,-54310,17661,-96900,-57339,17670,38396,55411,17697,-67419,90189,-66170,89867,-66260,89915
1850,79192,13459,-94813,-52332,68271,-3032,-97115,-57289,19693,82516,56074,19703,1251,-53410,19694,303,-53391,19694,36472,56101,19703,37928,56153,19709,37818,56167,19718,81001,56045,19696,-97621,-57937,19702,-24260,-54967,19694,-18715,-54759,19694,-18951,-54814,19694,-97590,-58190,19703,37328,56166,19731,-66365,89955,-65039,89630,-65140,89678
1900,77720,15548,-95429,-54868,70138,-430,-97684,-58097,21676,81000,56784,21686,3620,-53588,21677,2632,-53568,21676,35536,56812,21686,36885,56865,21693,36702,56880,21702,79460,56754,21679,-98204,-58755,21685,-22337,-55417,21677,-16788,-55176,21677,-17021,-55239,21677,-98173,-59008,21686,36221,56879,21714,-65313,89722,-63908,89393,-64022,89442
1950,76249,17607,-95998,-57228,71878,2144,-98233,-58873,23610,79485,57454,23620,5989,-53631,23610,5067,-53611,23610,34626,57481,23620,35833,57536,23627,35654,57551,23636,77933,57421,23613,-98762,-59541,23619,-20341,-55781,23611,-14883,-55504,23610,-15148,-55576,23610,-98709,-59793,23620,35150,57551,23649,-64263,89490,-62781,89159,-62906,89208
2000,74717,19701,-96531,-59411,73487,4679,-98687,-59618,25496,77911,58083,25507,8473,-53521,25497,7522,-53502,25497,33665,58109,25507,34764,58165,25513,34517,58180,25522,76339,58048,25499,-99177,-60295,25506,-18280,-56049,25497,-12958,-55737,25497,-13252,-55821,25497,-99130,-60547,25507,34018,58180,25535,-63217,89260,-61656,88926,-61793,88976
2050,73195,21782,-97015,-61417,74954,7160,-99094,-60331,27336,76409,58672,27346,11020,-53234,27336,10129,-53215,27336,32751,58696,27346,33718,58753,27353,33474,58767,27362,74785,58635,27338,-99543,-61017,27345,-16138,-56212,27336,-11012,-55865,27336,-11356,-55964,27336,-99490,-61269,27346,32951,58768,27376,-62174,89031,-60536,88694,-60685,88746
2100,71608,23891,-97464,-63244,76273,9573,-99419,-61013,29130,74802,59220,29141,13694,-52741,29130,12787,-52723,29130,31776,59242,29141,32634,59298,29147,32326,59312,29157,73150,59180,29132,-99775,-61708,29140,-13950,-56257,29130,-9020,-55877,29130,-9403,-55995,29130,-99731,-61959,29141,31807,59314,29170,-61137,88803,-59423,88465,-59583,88517
2150,70028,26009,-97862,-64890,77429,11905,-99677,-61664,30880,73318,59727,30891,16505,-52004,30880,15653,-51986,30880,30849,59746,30891,31576,59802,30897,31268,59815,30907,71561,59685,30882,-99950,-62368,30890,-11678,-56168,30880,-6938,-55759,30880,-7361,-55900,30880,-99917,-62619,30891,30726,59817,30921,-60105,88578,-58316,88238,-58488,88290
2200,68382,28160,-98228,-66352,78407,14144,-99860,-62285,32587,71698,60194,32597,19498,-50975,32587,18647,-50955,32587,29865,60209,32597,30481,60263,32604,30110,60276,32614,69890,60149,32589,-99998,-62997,32596,-9369,-55927,32587,-4759,-55494,32587,-5204,-55665,32587,-99974,-63248,32597,29570,60279,32628,-59081,88354,-57218,88013,-57401,88066
2250,66735,30344,-98544,-67622,79186,16280,-99967,-62876,34251,70235,60621,34262,22727,-49589,34251,21929,-49568,34251,28913,60631,34262,29386,60683,34269,29016,60694,34279,68259,60573,34254,-99999,-63596,34261,-6978,-55511,34251,-2423,-55059,34251,-2869,-55267,34251,-99999,-63847,34262,28455,60698,34293,-58064,88131,-56129,87790,-56324,87843
2300,65026,32577,-98833,-68697,79739,18306,-99999,-63438,35875,68633,61007,35886,26249,-47762,35875,25472,-47740,35875,27925,61010,35886,28286,61059,35893,27847,61069,35903,66559,60956,35877,-99881,-64165,35885,-4548,-54892,35875,62,-54426,35875,-364,-54678,35875,-99889,-64415,35886,27285,61074,35917,-57055,87911,-55051,87570,-55257,87623
2350,63307,34870,-99075,-69566,80033,20219,-99949,-63970,37458,67221,61353,37469,30160,-45385,37458,29443,-45358,37458,26954,61348,37469,27152,61393,37476,26716,61400,37486,64894,61297,37460,-99731,-64705,37468,-2038,-54035,37458,2758,-53558,37458,2388,-53865,37458,-99771,-64954,37469,26130,61406,37501,-56056,87693,-53985,87352,-54201,87406
2400,61534,37244,-99295,-70224,80027,22021,-99815,-64473,39002,65702,61659,39013,34568,-42310,39002,33897,-42276,39002,25978,61644,39013,26056,61683,39021,25547,61688,39031,63186,61598,39005,-99473,-65214,39012,527,-52898,39002,5639,-52409,39002,5340,-52782,39002,-99522,-65463,39013,24957,61695,39045,-55067,87477,-52932,87137,-53157,87191
2450,59746,39719,-99474,-70662,79668,23715,-99583,-64947,40508,64420,61925,40520,39625,-38345,40508,39034,-38298,40508,25016,61898,40520,24919,61930,40527,24405,61932,40537,61521,61857,40511,-99189,-65695,40519,3184,-51428,40509,8766,-50921,40508,8578,-51372,40508,-99269,-65943,40520,23786,61940,40552,-54089,87263,-51892,86924,-52127,86978
2500,57915,42327,-99637,-70876,78890,25312,-99247,-65392,41977,63111,62151,41989,45529,-33238,41977,45025,-33171,41977,24084,62110,41989,23849,62132,41996,23268,62132,42007,59852,62075,41980,-98818,-66146,41988,5923,-49561,41977,12097,-49019,41977,12024,-49563,41977,-98907,-66394,41989,22640,62141,42021,-53124,87052,-50866,86714,-51110,86768
2550,56068,45099,-99762,-70858,77612,26825,-98774,-65809,43410,62112,62339,43422,52501,-26693,43410,52119,-26592,43410,23186,62280,43422,22769,62291,43429,22169,62286,43440,58253,62251,43412,-98403,-66569,43420,8790,-47218,43410,15701,-46611,43410,15780,-47264,43410,-98512,-66816,43422,21499,62297,43454,-52172,86843,-49855,86506,-50108,86560
2600,54189,48072,-99874,-70608,75735,28270,-98160,-66196,44807,61213,62490,44819,60772,-18401,44807,60544,-18250,44807,22355,62407,44819,21769,62406,44826,21113,62396,44837,56702,62387,44810,-97925,-66963,44818,11789,-44302,44807,19531,-43581,44807,19753,-44361,44807,-98042,-67210,44819,20428,62408,44852,-51234,86637,-48859,86301,-49121,86355
2650,52301,51253,-99948,-70125,73147,29661,-97368,-66555,46170,60692,62605,46182,70368,-8183,46170,70340,-7962,46170,21587,62494,46182,20815,62476,46189,20119,62461,46200,55253,62481,46173,-97367,-67328,46181,14974,-40699,46170,23677,-39791,46170,24078,-40716,46170,-97485,-67575,46182,19378,62475,46215,-50313,86435,-47879,86099,-48150,86152
2700,50416,54575,-99999,-69421,69753,31008,-96433,-66884,47499,60344,62686,47511,80842,3761,47499,81063,4065,47499,20914,62539,47511,19941,62503,47519,19201,62482,47530,53893,62535,47502,-96770,-67666,47510,18343,-36281,47499,28083,-35081,47499,28654,-36168,47499,-96892,-67912,47511,18438,62496,47545,-49410,86236,-46916,85899,-47195,85953
2750,48568,57823,-99993,-68523,65529,32302,-95421,-67184,48795,60191,62734,48807,90681,16582,48796,91182,16962,48795,20292,62545,48807,19151,62487,48815,18354,62458,48826,52608,62549,48798,-96065,-67975,48806,21929,-30915,48796,32835,-29286,48796,33637,-30543,48796,-96166,-68220,48807,17527,62474,48842,-48526,86040,-45970,85702,-46258,85756
2800,46810,60618,-99936,-67490,60601,33512,-94539,-67455,50060,59806,62751,50072,97457,28902,50060,98211,29331,50060,19708,62511,50072,18407,62429,50080,17584,62391,50091,51322,62523,50062,-95373,-68256,50071,25669,-24490,50060,37815,-22268,50060,38882,-23684,50060,-95491,-68500,50072,16739,62407,50106,-47664,85848,-45042,85508,-45338,85562
2850,45132,62651,-99830,-66394,55269,34616,-94033,-67698,51293,58830,62734,51305,99140,39501,51293,99998,39940,51293,19032,62438,51305,17692,62328,51313,16834,62281,51324,49881,62456,51295,-94620,-68509,51304,29549,-16959,51293,43063,-13976,51293,44512,-15506,51293,-94736,-68753,51305,15939,62297,51340,-46821,85659,-44132,85317,-44437,85370
2900,43491,63990,-99743,-65288,49894,35647,-94041,-67916,52495,56986,62678,52508,96369,47936,52496,97106,48350,52495,18245,62323,52508,16936,62184,52516,16108,62128,52527,48203,62348,52498,-93987,-68735,52507,33528,-8383,52496,48440,-4515,52496,50314,-6075,52496,-94202,-68978,52508,15208,62144,52543,-45995,85471,-43241,85128,-43554,85181
2950,41764,65047,-99718,-64168,44715,36725,-94492,-68110,53668,54359,62577,53681,91732,54449,53668,92174,54818,53668,17277,62165,53681,16138,61998,53689,15339,61932,53700,46228,62194,53671,-93339,-68935,53680,37664,1031,53669,54010,5799,53668,56361,4323,53668,-93630,-69176,53681,14402,61947,53716,-45181,85283,-42368,84941,-42689,84995
3000,39958,66188,-99746,-62986,39772,37995,-95104,-68283,54812,51409,62426,54825,87661,59520,54812,87759,59836,54812,16275,61962,54825,15322,61767,54833,14608,61691,54844,44131,61995,54815,-92789,-69107,54824,41945,10936,54813,59595,16460,54812,62338,15174,54812,-93270,-69349,54825,13651,61706,54860,-44373,85093,-41512,84757,-41839,84809
3050,38063,67555,-99783,-61694,34976,39564,-95681,-68436,55928,48406,62222,55941,85016,63567,55928,84817,63831,55928,15234,61713,55941,14525,61492,55949,13872,61407,55960,41975,61747,55931,-92108,-69254,55939,46375,20886,55928,65174,26874,55928,68234,25839,55928,-92697,-69496,55941,12869,61421,55976,-43567,84902,-40671,84574,-41003,84626
3100,36172,69120,-99777,-60272,30208,41458,-96053,-68567,57016,45712,61966,57029,83856,66883,57016,83421,67100,57016,14301,61417,57029,13792,61173,57037,13230,61079,57049,39934,61451,57019,-91432,-69375,57028,50880,30431,57016,70497,36515,57016,73707,35735,57016,-92227,-69618,57029,12184,61092,57065,-42762,84711,-39848,84394,-40183,84444
3150,34269,70810,-99717,-58727,25376,43657,-96237,-68678,58077,43213,61657,58090,83715,69656,58078,83112,69832,58078,13397,61075,58090,13114,60810,58098,12608,60709,58110,37958,61106,58080,-90558,-69469,58089,55434,39214,58078,75546,45047,58078,78821,44484,58078,-91432,-69714,58090,11517,60720,58127,-41960,84519,-39040,84216,-39377,84264
3200,32411,72553,-99580,-57081,20425,46112,-96203,-68768,59112,41076,61297,59126,84323,72009,59113,83591,72151,59113,12602,60687,59126,12490,60405,59134,12067,60297,59145,36123,60713,59115,-89694,-69537,59124,59976,47017,59113,80112,52343,59113,83320,51944,59113,-90755,-69784,59126,10927,60305,59162,-41164,84327,-38251,84041,-38587,84087
3250,30555,74303,-99384,-55360,15327,48770,-96031,-68836,60122,39034,60887,60135,85312,74027,60122,84491,74141,60122,11819,60255,60135,11909,59957,60143,11531,59844,60155,34331,60271,60125,-88648,-69578,60134,64489,53766,60122,84217,58440,60122,87328,58154,60122,-89752,-69828,60135,10358,59848,60172,-40375,84136,-37480,83868,-37814,83912
